sid,title,group_name,datelocation,year,month,mid,name,year:1,nbr_sessions,instruments
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,120533,Skip Reider,1957,1,tp
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,14883,Turk Van Lake,NaN,68,g
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,20206,Al Stewart,NaN,63,
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,20287,Ralph Burns,NaN,355,
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,20437,Dick Hafer,NaN,119,
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,20461,Gene Roland,NaN,230,arr
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,20463,Dick Meldonian,NaN,79,
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,3418,Nat Pierce,NaN,358,"p,arr"
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,34288,Bill Takas,NaN,36,b
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,3437,Bill Elton,NaN,42,
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,37452,Anthony Ortega,NaN,118,as
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,4596,Gus Johnson,NaN,315,d
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,4609,Jim Dahl,NaN,99,
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,46315,Don Stratton,NaN,29,
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,4639,Frank Rehak,NaN,292,tb
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,4644,Gene Allen,NaN,149,bar
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,47893,Doug Mettome,NaN,92,
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,6742,Buck Clayton,NaN,467,"tp,arr"
R111563,Big Band At The Savoy Ballroom,Nat Pierce Orchestra With Buck Clayton,"New York, August, 1957",1957,August,9021,Paul Quinichette,NaN,120,ts
R172176,The Brasileros - Bossa Nova,,"unidentified location, c. 1963",1963,,13,Kenny Barron,NaN,558,p
R172176,The Brasileros - Bossa Nova,,"unidentified location, c. 1963",1963,,20943,Bill Barron,NaN,41,ts
R172176,The Brasileros - Bossa Nova,,"unidentified location, c. 1963",1963,,2516,Charlie Persip,NaN,235,d
R172176,The Brasileros - Bossa Nova,,"unidentified location, c. 1963",1963,,9,Ron Carter,NaN,1138,b
R112155,Pony's Express,Pony's Express,"New York, February 16, 1962",1962,February,158307,Sonny Redd,NaN,31,as
R112155,Pony's Express,Pony's Express,"New York, February 16, 1962",1962,February,22982,Eric Dolphy,NaN,134,as
R112155,Pony's Express,Pony's Express,"New York, February 16, 1962",1962,February,2340,Pepper Adams,NaN,271,bar
R112155,Pony's Express,Pony's Express,"New York, February 16, 1962",1962,February,2351,Elvin Jones,NaN,408,d
R112155,Pony's Express,Pony's Express,"New York, February 16, 1962",1962,February,2525,Jimmy Heath,NaN,194,ts
R112155,Pony's Express,Pony's Express,"New York, February 16, 1962",1962,February,5883,Gildo Mahones,NaN,85,p
R112155,Pony's Express,Pony's Express,"New York, February 16, 1962",1962,February,77672,"Sonny ""Red"" Kyner",NaN,10,as
R112155,Pony's Express,Pony's Express,"New York, February 16, 1962",1962,February,8101,Pony Poindexter,NaN,33,"sop,as"
R112155,Pony's Express,Pony's Express,"New York, February 16, 1962",1962,February,8646,Clifford Jordan,NaN,140,
R112155,Pony's Express,Pony's Express,"New York, February 16, 1962",1962,February,9,Ron Carter,NaN,1138,b
R112156,,,"New York, April 18, 1962",1962,April,2340,Pepper Adams,NaN,271,bar
R112156,,,"New York, April 18, 1962",1962,April,25,Tommy Flanagan,NaN,399,p
R112156,,,"New York, April 18, 1962",1962,April,2516,Charlie Persip,NaN,235,d
R112156,,,"New York, April 18, 1962",1962,April,40,Phil Woods,NaN,646,
R112156,,,"New York, April 18, 1962",1962,April,77672,"Sonny ""Red"" Kyner",NaN,10,as
R112156,,,"New York, April 18, 1962",1962,April,8101,Pony Poindexter,NaN,33,"as,vcl"
R112156,,,"New York, April 18, 1962",1962,April,8618,Sal Nistico,NaN,100,
R112156,,,"New York, April 18, 1962",1962,April,8646,Clifford Jordan,NaN,140,ts
R112156,,,"New York, April 18, 1962",1962,April,9,Ron Carter,NaN,1138,b
R112720,Phil Porter And His Organ,,1963,1963,,2161,Harold Ousley,NaN,32,ts
R112720,Phil Porter And His Organ,,1963,1963,,2360,Paul Chambers,NaN,346,b
R112720,Phil Porter And His Organ,,1963,1963,,2620,Kenny Burrell,NaN,610,g
R112720,Phil Porter And His Organ,,1963,1963,,3371,Art Taylor,NaN,313,d
R112720,Phil Porter And His Organ,,1963,1963,,46836,Phil Porter,NaN,5,org
R112720,Phil Porter And His Organ,,1963,1963,,5859,Howard McGhee,NaN,183,tp
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,121611,Herbie Powell,1959,1,g
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,14019,Bill Potts,NaN,35,"arr,cond"
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,20450,Earl Swope,NaN,113,
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,20529,Marky Markowitz,NaN,200,
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,2350,George Duvivier,NaN,809,b
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,2363,Zoot Sims,NaN,551,
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,2475,Jimmy Cleveland,NaN,513,
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,2494,Bill Evans,NaN,317,p
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,2516,Charlie Persip,NaN,235,d
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,2520,Bob Brookmeyer,NaN,369,v-tb
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,2893,Charlie Shavers,NaN,612,tp
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,319,Art Farmer,NaN,381,
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,40,Phil Woods,NaN,646,as
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,4575,Al Cohn,NaN,601,ts
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,4576,Sol Schlinger,NaN,227,bar
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,4580,Bernie Glow,NaN,460,
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,4604,"Harry ""Sweets"" Edison",NaN,571,
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,4610,Gene Quill,NaN,161,
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,4639,Frank Rehak,NaN,292,
R112831,The Jazz Soul Of Porgy & Bess,Billy Potts And His Orchestra,"New York, January 13, 14 & 15, 1959",1959,January,6344,Rod Levitt,NaN,46,tb
R112832,Bye Bye Birdie,,"New York, 1963",1963,,1004,Joe Newman,NaN,657,
R112832,Bye Bye Birdie,,"New York, 1963",1963,,14019,Bill Potts,NaN,35,"arr,cond"
R112832,Bye Bye Birdie,,"New York, 1963",1963,,1672,Milt Hinton,NaN,1210,b
R112832,Bye Bye Birdie,,"New York, 1963",1963,,20529,Marky Markowitz,NaN,200,
R112832,Bye Bye Birdie,,"New York, 1963",1963,,2482,Ernie Royal,NaN,689,tp
R112832,Bye Bye Birdie,,"New York, 1963",1963,,2536,Willie Dennis,NaN,82,tb
R112832,Bye Bye Birdie,,"New York, 1963",1963,,25476,Billy Costa,NaN,3,p
R112832,Bye Bye Birdie,,"New York, 1963",1963,,31719,Ron Odrich,NaN,19,"fl,ts,b-cl"
R112832,Bye Bye Birdie,,"New York, 1963",1963,,38,Clark Terry,NaN,918,"tp,flhrn"
R112832,Bye Bye Birdie,,"New York, 1963",1963,,40,Phil Woods,NaN,646,"as,ts,cl"
R112832,Bye Bye Birdie,,"New York, 1963",1963,,4610,Gene Quill,NaN,161,"as,cl"
R112832,Bye Bye Birdie,,"New York, 1963",1963,,8795,Sol Gubin,NaN,116,d
R112917,,,"Broadcast ""Birdland"", New York, September, 1955",1955,September,2360,Paul Chambers,NaN,346,b
R112917,,,"Broadcast ""Birdland"", New York, September, 1955",1955,September,30354,Bud Powell,NaN,132,p
R112917,,,"Broadcast ""Birdland"", New York, September, 1955",1955,September,3371,Art Taylor,NaN,313,d
R112923,Bud ! The Amazing Bud Powell,Bud Powell Trio/Quartet,"Hackensack, N.J., August 3, 1957",1957,August,2360,Paul Chambers,NaN,346,b
R112923,Bud ! The Amazing Bud Powell,Bud Powell Trio/Quartet,"Hackensack, N.J., August 3, 1957",1957,August,30354,Bud Powell,NaN,132,p
R112923,Bud ! The Amazing Bud Powell,Bud Powell Trio/Quartet,"Hackensack, N.J., August 3, 1957",1957,August,3371,Art Taylor,NaN,313,d
R112923,Bud ! The Amazing Bud Powell,Bud Powell Trio/Quartet,"Hackensack, N.J., August 3, 1957",1957,August,758,Curtis Fuller,NaN,243,tb-1
R112927,The Amazing Bud Powell - Time Waits,,"Hackensack, NJ, May 25, 1958",1958,May,2489,Sam Jones,NaN,410,b
R112927,The Amazing Bud Powell - Time Waits,,"Hackensack, NJ, May 25, 1958",1958,May,2495,Philly Joe Jones,NaN,250,d
R112927,The Amazing Bud Powell - Time Waits,,"Hackensack, NJ, May 25, 1958",1958,May,30354,Bud Powell,NaN,132,p
R112928,The Amazing Bud Powell - The Scene Changes,,"Hackensack, NJ, December 29, 1958",1958,December,2360,Paul Chambers,NaN,346,b
R112928,The Amazing Bud Powell - The Scene Changes,,"Hackensack, NJ, December 29, 1958",1958,December,30354,Bud Powell,NaN,132,p
R112928,The Amazing Bud Powell - The Scene Changes,,"Hackensack, NJ, December 29, 1958",1958,December,3371,Art Taylor,NaN,313,d
R113066,At The Hop,Seldon Powell & His All Stars,"New York, 1960's",1960,,15839,Buddy Lucas,NaN,114,"bar,hca"
R113066,At The Hop,Seldon Powell & His All Stars,"New York, 1960's",1960,,2482,Ernie Royal,NaN,689,tp
R113066,At The Hop,Seldon Powell & His All Stars,"New York, 1960's",1960,,2626,Paul Griffin,NaN,143,p
R113066,At The Hop,Seldon Powell & His All Stars,"New York, 1960's",1960,,5514,"Bernard ""Pretty"" Purdie",NaN,321,d
R113066,At The Hop,Seldon Powell & His All Stars,"New York, 1960's",1960,,6883,Everett Barksdale,NaN,232,g
R113066,At The Hop,Seldon Powell & His All Stars,"New York, 1960's",1960,,7372,Eric Gale,NaN,395,
R113066,At The Hop,Seldon Powell & His All Stars,"New York, 1960's",1960,,772,Seldon Powell,NaN,352,ts
R113066,At The Hop,Seldon Powell & His All Stars,"New York, 1960's",1960,,9050,Bob Bushnell,NaN,105,b
R178833,,,"Hackensack, N.J., April 20, 1957",1957,April,2340,Pepper Adams,NaN,271,bar
R178833,,,"Hackensack, N.J., April 20, 1957",1957,April,2346,Doug Watkins,NaN,109,b
R178833,,,"Hackensack, N.J., April 20, 1957",1957,April,2476,Cecil Payne,NaN,193,
R178833,,,"Hackensack, N.J., April 20, 1957",1957,April,2505,John Coltrane,NaN,219,ts
R178833,,,"Hackensack, N.J., April 20, 1957",1957,April,3371,Art Taylor,NaN,313,d
R178833,,,"Hackensack, N.J., April 20, 1957",1957,April,9019,Mal Waldron,NaN,279,p
R113290,After Hours,,"New York, June 21, 1957",1957,June,2359,Thad Jones,NaN,429,tp
R113290,After Hours,,"New York, June 21, 1957",1957,June,2360,Paul Chambers,NaN,346,b
R113290,After Hours,,"New York, June 21, 1957",1957,June,2620,Kenny Burrell,NaN,610,g
R113290,After Hours,,"New York, June 21, 1957",1957,June,3371,Art Taylor,NaN,313,d
R113290,After Hours,,"New York, June 21, 1957",1957,June,35,Frank Wess,NaN,604,"ts,fl"
R113290,After Hours,,"New York, June 21, 1957",1957,June,9019,Mal Waldron,NaN,279,p
R113361,,,"Los Angeles, 1959-1960",1959,,14935,Andre Previn,NaN,151,p
R113361,,,"Los Angeles, 1959-1960",1959,,2340,Pepper Adams,NaN,271,bar
R113361,,,"Los Angeles, 1959-1960",1959,,42593,Whitey Mitchell,NaN,45,b
R113361,,,"Los Angeles, 1959-1960",1959,,4639,Frank Rehak,NaN,292,tb
R113361,,,"Los Angeles, 1959-1960",1959,,851,Red Mitchell,NaN,551,
R113361,,,"Los Angeles, 1959-1960",1959,,93400,Frankie Capp,NaN,7,d
R113701,,,"New York, December 18 & 23, 1958 and January 1, 5, & 12, 1959",1958,December,1354,Urbie Green,NaN,608,
R113701,,,"New York, December 18 & 23, 1958 and January 1, 5, & 12, 1959",1958,December,4639,Frank Rehak,NaN,292,
R114069,,,"New York, 1957",1957,,10,Jimmy Cobb,NaN,339,
R114069,,,"New York, 1957",1957,,2497,Barry Galbraith,NaN,600,g
R114069,,,"New York, 1957",1957,,4589,Ted Sommer,NaN,104,
R114069,,,"New York, 1957",1957,,8754,Howard Collins,NaN,45,
R114400,Blue And Sentimental,,"Englewood Cliffs, N.J., December 16, 1961",1961,December,16915,Grant Green,NaN,123,g
R114400,Blue And Sentimental,,"Englewood Cliffs, N.J., December 16, 1961",1961,December,2360,Paul Chambers,NaN,346,b
R114400,Blue And Sentimental,,"Englewood Cliffs, N.J., December 16, 1961",1961,December,2495,Philly Joe Jones,NaN,250,d
R114400,Blue And Sentimental,,"Englewood Cliffs, N.J., December 16, 1961",1961,December,42473,Ike Quebec,NaN,72,"ts,p-1"
R114480,3 Bones And A Quill,,"New York, 1958",1958,,2475,Jimmy Cleveland,NaN,513,
R114480,3 Bones And A Quill,,"New York, 1958",1958,,2516,Charlie Persip,NaN,235,d
R114480,3 Bones And A Quill,,"New York, 1958",1958,,3418,Nat Pierce,NaN,358,p
R114480,3 Bones And A Quill,,"New York, 1958",1958,,42593,Whitey Mitchell,NaN,45,b
R114480,3 Bones And A Quill,,"New York, 1958",1958,,4609,Jim Dahl,NaN,99,tb
R114480,3 Bones And A Quill,,"New York, 1958",1958,,4610,Gene Quill,NaN,161,as
R114480,3 Bones And A Quill,,"New York, 1958",1958,,4639,Frank Rehak,NaN,292,
R114501,Cattin' With Coltrane And Quinichette,Paul Quinichette/John Coltrane Quintet,"Hackensack, N.J., May 17, 1957",1957,May,1850,Ed Thigpen,NaN,355,d
R114501,Cattin' With Coltrane And Quinichette,Paul Quinichette/John Coltrane Quintet,"Hackensack, N.J., May 17, 1957",1957,May,2505,John Coltrane,NaN,219,ts
R114501,Cattin' With Coltrane And Quinichette,Paul Quinichette/John Coltrane Quintet,"Hackensack, N.J., May 17, 1957",1957,May,61597,Julian Euell,NaN,14,b
R114501,Cattin' With Coltrane And Quinichette,Paul Quinichette/John Coltrane Quintet,"Hackensack, N.J., May 17, 1957",1957,May,9019,Mal Waldron,NaN,279,p
R114501,Cattin' With Coltrane And Quinichette,Paul Quinichette/John Coltrane Quintet,"Hackensack, N.J., May 17, 1957",1957,May,9021,Paul Quinichette,NaN,120,
R115092,Herbie Mann's African Suite,Johnny Rae Afro Jazz Septet,"New York, 1961-62",1961,,14501,Herbie Mann,NaN,328,"fl,b-cl"
R115092,Herbie Mann's African Suite,Johnny Rae Afro Jazz Septet,"New York, 1961-62",1961,,17333,Bob Corwin,NaN,25,p
R115092,Herbie Mann's African Suite,Johnny Rae Afro Jazz Septet,"New York, 1961-62",1961,,21577,Jose Mangual,NaN,100,"african and,latin-american,rhythm"
R115092,Herbie Mann's African Suite,Johnny Rae Afro Jazz Septet,"New York, 1961-62",1961,,22527,"Carlos ""Patato"" Valdes",NaN,120,"african and,latin-american,rhythm"
R115092,Herbie Mann's African Suite,Johnny Rae Afro Jazz Septet,"New York, 1961-62",1961,,2495,Philly Joe Jones,NaN,250,d
R115092,Herbie Mann's African Suite,Johnny Rae Afro Jazz Septet,"New York, 1961-62",1961,,2623,Victor Pantoja,NaN,42,"african and,latin-american,rhythm"
R115092,Herbie Mann's African Suite,Johnny Rae Afro Jazz Septet,"New York, 1961-62",1961,,41176,Johnny Rae,NaN,63,"vib,mar"
R115145,,,"New York, January 5, 1956",1956,January,10825,George Williams,NaN,368,arr
R115145,,,"New York, January 5, 1956",1956,January,14020,Steve Jordan,NaN,156,g
R115145,,,"New York, January 5, 1956",1956,January,2482,Ernie Royal,NaN,689,
R115145,,,"New York, January 5, 1956",1956,January,2484,Danny Bank,NaN,418,
R115145,,,"New York, January 5, 1956",1956,January,25122,Phil Giacobbe,NaN,65,tb
R115145,,,"New York, January 5, 1956",1956,January,33311,Boyd Raeburn,NaN,40,sop
R115145,,,"New York, January 5, 1956",1956,January,3418,Nat Pierce,NaN,358,p
R115145,,,"New York, January 5, 1956",1956,January,4268,Oscar Pettiford,NaN,400,b
R115145,,,"New York, January 5, 1956",1956,January,4578,Hal McKusick,NaN,233,
R115145,,,"New York, January 5, 1956",1956,January,4580,Bernie Glow,NaN,460,
R115145,,,"New York, January 5, 1956",1956,January,4584,Al Epstein,NaN,70,bar
R115145,,,"New York, January 5, 1956",1956,January,4592,Ray Beckenstein,NaN,101,as
R115145,,,"New York, January 5, 1956",1956,January,4596,Gus Johnson,NaN,315,d
R115145,,,"New York, January 5, 1956",1956,January,4635,Frank Socolow,NaN,124,ts
R115145,,,"New York, January 5, 1956",1956,January,4660,Eddie Bert,NaN,339,
R115145,,,"New York, January 5, 1956",1956,January,6395,Billy Butterfield,NaN,540,tp
R115145,,,"New York, January 5, 1956",1956,January,88421,Ginnie Powell,NaN,57,vcl
R115145,,,"New York, January 5, 1956",1956,January,95620,Mike Shain,NaN,6,
R115145,,,"New York, January 5, 1956",1956,January,98544,William Byers,NaN,2,
R115148,,,"New York, March 26, 1956",1956,March,10745,Jack Lubach,NaN,2,tp
R115148,,,"New York, March 26, 1956",1956,March,14020,Steve Jordan,NaN,156,
R115148,,,"New York, March 26, 1956",1956,March,14501,Herbie Mann,NaN,328,fl-1
R115148,,,"New York, March 26, 1956",1956,March,2482,Ernie Royal,NaN,689,
R115148,,,"New York, March 26, 1956",1956,March,25124,Charlie O'Kane,NaN,64,
R115148,,,"New York, March 26, 1956",1956,March,2893,Charlie Shavers,NaN,612,
R115148,,,"New York, March 26, 1956",1956,March,47107,Eddie Scalzi,NaN,52,bassax
R115148,,,"New York, March 26, 1956",1956,March,59457,Bob Prince,NaN,15,vib-1
R115148,,,"New York, March 26, 1956",1956,March,6742,Buck Clayton,NaN,467,
R115148,,,"New York, March 26, 1956",1956,March,7086,George Barnes,NaN,207,
R115148,,,"New York, March 26, 1956",1956,March,8742,John Eaton,NaN,75,
R115149,,,"New York, April 5, 1956",1956,April,10745,Jack Lubach,NaN,2,
